customer_id,total_sessions,total_purchases,total_revenue,total_cart_adds,total_cart_abandons,avg_pages_viewed,avg_time_on_site_sec,avg_discount_received,avg_rating_given,last_visit_date,location,primary_device,primary_category,recency_days,avg_order_value,cart_abandonment_rate,purchase_conversion_rate,cluster,segment_name
2383,3,0,0.0,1,1,8.333333333333334,1010.3333333333334,8.333333333333334,4.0,2024-11-01,10,1,1,59,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2385,5,1,2476.74,4,3,14.8,1326.0,9.0,4.2,2024-12-01,69,1,6,29,2476.74,0.75,0.2,2,Premium High-Value Customers
2386,2,0,0.0,1,1,21.5,1021.5,7.5,4.0,2024-06-14,124,0,3,199,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2387,2,1,643.25,2,1,10.5,1210.5,0.0,4.5,2024-08-14,81,1,2,138,643.25,0.5,0.5,1,Regular Engaged Customers
2388,6,1,1168.64,2,1,13.5,792.5,7.5,4.166666666666667,2024-11-22,46,0,3,38,1168.64,0.5,0.16666666666666666,2,Premium High-Value Customers
2389,4,0,0.0,2,2,18.0,1186.0,7.5,4.0,2024-07-08,6,0,0,175,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2390,3,1,1128.06,1,0,17.0,1064.3333333333333,5.0,4.333333333333333,2024-04-22,43,0,7,252,1128.06,0.0,0.3333333333333333,1,Regular Engaged Customers
2391,1,0,0.0,1,1,11.0,836.0,10.0,4.0,2024-12-06,39,2,5,24,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2392,4,0,0.0,4,4,9.25,749.5,6.25,4.0,2024-11-19,55,0,3,41,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2393,1,0,0.0,0,0,17.0,953.0,0.0,4.0,2024-12-06,70,0,0,24,0.0,0.0,0.0,1,Regular Engaged Customers
2394,3,1,2244.2,3,2,16.0,529.6666666666666,8.333333333333334,4.0,2024-07-18,94,0,1,165,2244.2,0.6666666666666666,0.3333333333333333,2,Premium High-Value Customers
2395,5,1,963.64,4,3,13.4,804.2,10.0,4.2,2024-12-28,10,0,4,2,963.64,0.75,0.2,2,Premium High-Value Customers
2396,4,2,3426.21,2,0,11.75,952.25,6.25,4.25,2024-12-26,30,0,3,4,1713.105,0.0,0.5,2,Premium High-Value Customers
2397,1,0,0.0,1,1,6.0,161.0,0.0,4.0,2024-01-08,186,1,6,357,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2398,4,2,7151.139999999999,4,2,15.0,707.5,7.5,4.0,2024-11-21,102,1,1,39,3575.5699999999997,0.5,0.5,2,Premium High-Value Customers
2399,3,1,256.94,1,0,12.333333333333334,867.3333333333334,5.0,4.333333333333333,2024-11-24,75,0,0,36,256.94,0.0,0.3333333333333333,1,Regular Engaged Customers
2400,2,0,0.0,0,0,5.0,80.5,5.0,4.0,2024-08-01,183,1,4,151,0.0,0.0,0.0,1,Regular Engaged Customers
2401,5,0,0.0,3,3,11.0,1260.4,7.0,4.0,2024-12-17,47,1,2,13,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2402,3,2,4831.389999999999,2,0,19.333333333333332,1154.3333333333333,6.666666666666667,3.3333333333333335,2024-08-21,122,0,0,131,2415.6949999999997,0.0,0.6666666666666666,2,Premium High-Value Customers
2403,2,0,0.0,1,1,8.0,453.5,22.5,4.0,2024-04-13,91,1,3,261,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2405,3,1,1034.52,3,2,13.333333333333334,1214.0,8.333333333333334,3.0,2024-10-29,24,0,0,62,1034.52,0.6666666666666666,0.3333333333333333,2,Premium High-Value Customers
2406,6,1,2242.92,6,5,9.833333333333334,723.6666666666666,5.833333333333333,3.6666666666666665,2024-07-23,36,1,1,160,2242.92,0.8333333333333334,0.16666666666666666,2,Premium High-Value Customers
2407,3,1,242.01,3,2,9.333333333333334,605.3333333333334,3.3333333333333335,4.333333333333333,2024-11-17,2,1,0,43,242.01,0.6666666666666666,0.3333333333333333,0,Occasional Low-Engagement Customers
2409,2,0,0.0,0,0,16.0,566.0,12.5,4.0,2024-10-07,1,1,6,84,0.0,0.0,0.0,1,Regular Engaged Customers
2410,5,1,1982.73,5,4,13.2,699.6,3.0,3.6,2024-11-10,23,1,0,50,1982.73,0.8,0.2,2,Premium High-Value Customers
2411,2,0,0.0,1,1,14.0,1076.5,17.5,4.0,2024-07-02,1,1,2,181,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2412,2,2,842.66,2,0,10.5,952.0,15.0,4.5,2024-12-07,105,1,1,23,421.33,0.0,1.0,1,Regular Engaged Customers
2413,4,0,0.0,3,3,3.5,1200.0,10.0,4.0,2024-12-08,40,1,1,22,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2414,2,0,0.0,1,1,19.0,747.0,5.0,4.0,2024-10-02,100,2,0,89,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2415,2,1,2792.32,1,0,14.0,1302.0,2.5,4.0,2024-12-16,63,0,4,14,2792.32,0.0,0.5,1,Regular Engaged Customers
2416,1,0,0.0,0,0,9.0,1151.0,10.0,4.0,2024-10-04,164,1,7,87,0.0,0.0,0.0,1,Regular Engaged Customers
2417,4,3,7266.429999999999,4,1,14.0,1247.25,12.5,3.0,2024-09-09,34,1,5,112,2422.143333333333,0.25,0.75,2,Premium High-Value Customers
2418,5,3,3150.91,4,1,11.8,736.0,0.0,3.4,2024-11-07,23,1,1,53,1050.3033333333333,0.25,0.6,2,Premium High-Value Customers
2419,3,1,262.53,2,1,16.0,1109.3333333333333,10.0,4.0,2024-10-28,15,0,0,63,262.53,0.5,0.3333333333333333,1,Regular Engaged Customers
2420,1,0,0.0,1,1,24.0,494.0,0.0,4.0,2024-07-07,94,0,2,176,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2421,2,2,4790.17,2,0,23.0,888.0,0.0,2.5,2024-08-30,129,1,6,122,2395.085,0.0,1.0,2,Premium High-Value Customers
2422,4,3,2554.2200000000003,4,1,14.0,1176.25,10.0,4.75,2024-11-18,90,2,2,42,851.4066666666668,0.25,0.75,2,Premium High-Value Customers
2423,4,2,1721.88,3,1,18.0,923.5,8.75,3.25,2024-12-26,56,1,6,4,860.94,0.3333333333333333,0.5,2,Premium High-Value Customers
2424,3,1,3172.36,2,1,16.0,1329.0,16.666666666666668,4.0,2024-11-19,17,0,1,41,3172.36,0.5,0.3333333333333333,2,Premium High-Value Customers
2425,2,1,1592.51,1,0,8.0,477.5,10.0,4.5,2024-08-27,82,2,1,125,1592.51,0.0,0.5,1,Regular Engaged Customers
2426,4,0,0.0,3,3,8.0,730.25,8.75,4.0,2024-11-25,9,1,1,35,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2427,1,0,0.0,1,1,6.0,58.0,10.0,4.0,2024-09-21,0,1,6,100,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2428,2,0,0.0,1,1,7.5,821.0,12.5,4.0,2024-10-22,70,1,4,69,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2429,4,1,3957.48,3,2,12.5,824.0,13.75,4.0,2024-12-29,0,0,4,1,3957.48,0.6666666666666666,0.25,2,Premium High-Value Customers
2430,2,1,641.88,1,0,4.0,572.0,0.0,4.5,2024-08-12,6,0,3,140,641.88,0.0,0.5,1,Regular Engaged Customers
2431,4,2,2341.2799999999997,2,0,11.75,958.5,5.0,4.0,2024-07-16,36,1,1,167,1170.6399999999999,0.0,0.5,2,Premium High-Value Customers
2434,1,0,0.0,1,1,10.0,1484.0,15.0,4.0,2024-01-19,128,1,1,346,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2435,4,2,5916.63,3,1,11.25,746.75,5.0,3.25,2024-12-30,4,0,2,0,2958.315,0.3333333333333333,0.5,2,Premium High-Value Customers
2436,1,1,1363.24,1,0,6.0,154.0,5.0,4.0,2024-09-27,82,1,0,94,1363.24,0.0,1.0,1,Regular Engaged Customers
2437,2,0,0.0,1,1,16.5,1105.0,0.0,4.0,2024-12-29,2,1,0,1,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2438,3,1,4495.8,3,2,10.0,1284.6666666666667,0.0,4.0,2024-10-27,1,1,3,64,4495.8,0.6666666666666666,0.3333333333333333,2,Premium High-Value Customers
2439,3,0,0.0,3,3,13.0,643.0,1.6666666666666667,4.0,2024-06-04,26,0,1,209,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2440,5,1,1616.89,4,3,11.6,580.4,12.0,4.2,2024-07-14,9,1,3,169,1616.89,0.75,0.2,2,Premium High-Value Customers
2441,3,0,0.0,3,3,9.0,448.0,6.666666666666667,4.0,2024-07-31,83,1,4,152,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2442,5,0,0.0,3,3,12.8,1053.6,9.0,4.0,2024-12-21,76,1,2,9,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2443,4,2,1095.1399999999999,3,1,13.75,905.75,0.0,3.25,2024-11-30,53,1,0,30,547.5699999999999,0.3333333333333333,0.5,2,Premium High-Value Customers
2444,2,0,0.0,2,2,15.5,478.0,22.5,4.0,2024-10-22,102,1,0,69,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2445,4,0,0.0,2,2,16.75,1051.5,5.0,4.0,2024-08-09,49,1,4,143,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2446,6,1,6305.0,4,3,12.833333333333334,993.1666666666666,4.166666666666667,3.8333333333333335,2024-07-28,46,1,2,155,6305.0,0.75,0.16666666666666666,2,Premium High-Value Customers
2447,1,0,0.0,1,1,18.0,992.0,0.0,4.0,2024-02-20,42,1,4,314,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2448,3,1,3704.66,3,2,9.0,1033.6666666666667,10.0,4.0,2024-09-11,83,1,5,110,3704.66,0.6666666666666666,0.3333333333333333,2,Premium High-Value Customers
2449,4,0,0.0,4,4,14.25,859.75,5.0,4.0,2024-09-14,62,0,7,107,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2450,1,0,0.0,1,1,21.0,189.0,0.0,4.0,2024-10-22,104,0,4,69,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2451,5,2,4754.38,3,1,12.8,699.6,6.0,3.8,2024-07-14,19,0,1,169,2377.19,0.3333333333333333,0.4,2,Premium High-Value Customers
2453,3,2,8017.26,3,1,6.0,628.0,5.0,4.333333333333333,2024-07-22,17,1,5,161,4008.63,0.3333333333333333,0.6666666666666666,2,Premium High-Value Customers
2454,1,0,0.0,0,0,8.0,1725.0,0.0,4.0,2024-07-19,191,1,1,164,0.0,0.0,0.0,1,Regular Engaged Customers
2455,4,1,2008.08,3,2,10.75,849.5,3.75,3.75,2024-10-16,129,2,3,75,2008.08,0.6666666666666666,0.25,2,Premium High-Value Customers
2456,3,0,0.0,2,2,10.666666666666666,562.0,5.0,4.0,2024-05-09,34,1,0,235,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2457,3,0,0.0,2,2,7.333333333333333,265.6666666666667,6.666666666666667,4.0,2024-10-10,133,0,4,81,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2458,3,1,1843.14,2,1,12.0,645.0,10.0,3.3333333333333335,2024-10-02,25,0,2,89,1843.14,0.5,0.3333333333333333,2,Premium High-Value Customers
2459,2,1,1398.81,1,0,9.0,484.0,7.5,4.0,2024-11-21,46,0,3,39,1398.81,0.0,0.5,1,Regular Engaged Customers
2460,2,1,634.56,2,1,6.0,245.0,15.0,3.5,2024-02-27,59,1,0,307,634.56,0.5,0.5,1,Regular Engaged Customers
2461,5,1,3136.9,3,2,13.4,982.2,15.0,4.0,2024-12-26,9,1,3,4,3136.9,0.6666666666666666,0.2,2,Premium High-Value Customers
2462,6,2,3195.4700000000003,3,1,8.666666666666666,985.1666666666666,12.5,3.6666666666666665,2024-10-12,56,1,4,79,1597.7350000000001,0.3333333333333333,0.3333333333333333,2,Premium High-Value Customers
2464,4,0,0.0,2,2,12.75,1165.25,7.5,4.0,2024-12-22,28,1,0,8,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2465,4,2,1060.6599999999999,4,2,11.75,1101.0,2.5,3.5,2024-12-22,113,1,0,8,530.3299999999999,0.5,0.5,2,Premium High-Value Customers
2466,3,1,1050.38,3,2,17.666666666666668,1023.6666666666666,0.0,3.0,2024-11-26,39,1,0,34,1050.38,0.6666666666666666,0.3333333333333333,2,Premium High-Value Customers
2467,2,0,0.0,1,1,10.5,828.5,10.0,4.0,2024-04-19,13,1,2,255,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2468,3,0,0.0,1,1,10.666666666666666,1199.0,15.0,4.0,2024-11-08,34,1,2,52,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2469,2,2,2834.2,2,0,16.0,1302.5,10.0,3.5,2024-08-02,132,1,0,150,1417.1,0.0,1.0,1,Regular Engaged Customers
2470,4,0,0.0,2,2,13.75,664.25,3.75,4.0,2024-11-10,16,1,0,50,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2471,2,0,0.0,1,1,7.5,753.0,5.0,4.0,2024-07-23,23,0,1,160,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2472,3,1,2631.31,2,1,19.333333333333332,1144.6666666666667,5.0,3.0,2024-09-26,109,1,2,95,2631.31,0.5,0.3333333333333333,2,Premium High-Value Customers
2473,4,0,0.0,2,2,10.75,680.5,5.0,4.0,2024-08-14,33,0,1,138,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2474,2,1,2877.06,2,1,12.0,1562.5,17.5,4.0,2024-05-19,131,0,0,225,2877.06,0.5,0.5,1,Regular Engaged Customers
2475,2,0,0.0,1,1,15.5,272.0,0.0,4.0,2024-12-23,34,2,4,7,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2476,1,1,1014.83,1,0,12.0,1120.0,0.0,3.0,2024-02-12,125,2,5,322,1014.83,0.0,1.0,1,Regular Engaged Customers
2477,1,0,0.0,1,1,10.0,1335.0,0.0,4.0,2024-10-22,39,0,7,69,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2478,1,1,619.42,1,0,21.0,404.0,10.0,2.0,2024-11-01,11,1,0,59,619.42,0.0,1.0,1,Regular Engaged Customers
2479,3,0,0.0,1,1,13.0,788.6666666666666,6.666666666666667,4.0,2024-09-03,82,1,2,118,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2480,2,0,0.0,0,0,19.5,1416.0,7.5,4.0,2024-12-20,14,0,0,10,0.0,0.0,0.0,1,Regular Engaged Customers
2481,2,0,0.0,2,2,12.0,1724.0,7.5,4.0,2024-06-08,59,0,3,205,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2482,2,0,0.0,1,1,4.5,1016.5,12.5,4.0,2024-11-03,83,0,6,57,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2483,2,0,0.0,1,1,13.5,1141.5,15.0,4.0,2024-10-19,148,0,0,72,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2484,4,1,442.98,2,1,14.25,911.25,8.75,3.5,2024-11-21,18,0,0,39,442.98,0.5,0.25,2,Premium High-Value Customers
2485,4,0,0.0,4,4,16.5,638.5,10.0,4.0,2024-10-21,116,0,0,70,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2486,3,1,986.19,3,2,17.333333333333332,1242.0,5.0,3.0,2024-12-21,25,0,2,9,986.19,0.6666666666666666,0.3333333333333333,2,Premium High-Value Customers
2487,4,1,3466.22,2,1,11.0,970.25,7.5,3.5,2024-09-03,29,0,6,118,3466.22,0.5,0.25,2,Premium High-Value Customers
2488,5,3,2745.75,3,0,12.6,1205.0,11.0,3.4,2024-11-14,18,1,1,46,915.25,0.0,0.6,2,Premium High-Value Customers
2489,5,1,384.48,4,3,10.0,1490.8,7.0,4.2,2024-10-12,3,0,4,79,384.48,0.75,0.2,2,Premium High-Value Customers
2490,2,1,1874.09,1,0,11.5,411.0,15.0,4.0,2024-12-16,60,0,3,14,1874.09,0.0,0.5,1,Regular Engaged Customers
2491,2,1,1057.06,2,1,9.5,968.5,7.5,4.0,2024-07-19,68,0,2,164,1057.06,0.5,0.5,1,Regular Engaged Customers
2492,4,1,1765.4,2,1,7.5,868.25,11.25,4.25,2024-10-01,104,0,0,90,1765.4,0.5,0.25,2,Premium High-Value Customers
2493,6,0,0.0,4,4,13.833333333333334,525.6666666666666,8.333333333333334,4.0,2024-10-07,39,1,2,84,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2494,5,1,174.93,3,2,9.0,587.8,8.0,4.2,2024-12-25,26,0,4,5,174.93,0.6666666666666666,0.2,2,Premium High-Value Customers
2495,2,0,0.0,1,1,15.0,683.0,0.0,4.0,2024-10-19,107,0,0,72,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2497,1,0,0.0,1,1,4.0,104.0,0.0,4.0,2024-09-17,140,1,3,104,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2498,2,1,2589.03,1,0,10.0,584.5,15.0,3.5,2024-03-09,47,1,3,296,2589.03,0.0,0.5,1,Regular Engaged Customers
2499,3,0,0.0,2,2,7.666666666666667,421.0,13.333333333333334,4.0,2024-07-26,117,1,1,157,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2501,4,1,289.33,2,1,13.25,1488.5,7.5,4.0,2024-06-23,96,1,0,190,289.33,0.5,0.25,1,Regular Engaged Customers
2502,1,0,0.0,1,1,18.0,30.0,20.0,4.0,2024-10-01,13,1,7,90,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2503,3,1,1406.12,2,1,11.0,800.3333333333334,11.666666666666666,4.333333333333333,2024-06-09,66,1,0,204,1406.12,0.5,0.3333333333333333,1,Regular Engaged Customers
2505,2,0,0.0,2,2,8.0,1419.5,2.5,4.0,2024-12-25,102,1,4,5,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2506,6,1,5779.33,3,2,7.833333333333333,736.5,5.0,4.166666666666667,2024-11-16,70,1,3,44,5779.33,0.6666666666666666,0.16666666666666666,2,Premium High-Value Customers
2507,1,1,943.81,1,0,1.0,661.0,30.0,4.0,2024-04-07,149,1,7,267,943.81,0.0,1.0,1,Regular Engaged Customers
2508,1,0,0.0,0,0,21.0,716.0,15.0,4.0,2024-07-05,133,1,1,178,0.0,0.0,0.0,1,Regular Engaged Customers
2509,5,4,9080.46,4,0,10.2,278.8,2.0,3.2,2024-12-30,71,1,3,0,2270.115,0.0,0.8,2,Premium High-Value Customers
2510,1,1,655.47,1,0,6.0,1587.0,10.0,5.0,2024-08-31,53,1,4,121,655.47,0.0,1.0,1,Regular Engaged Customers
2511,6,1,3293.65,5,4,9.333333333333334,891.1666666666666,8.333333333333334,4.166666666666667,2024-09-11,12,1,2,110,3293.65,0.8,0.16666666666666666,2,Premium High-Value Customers
2512,1,0,0.0,0,0,10.0,1376.0,0.0,4.0,2024-04-11,152,0,0,263,0.0,0.0,0.0,1,Regular Engaged Customers
2513,1,0,0.0,1,1,13.0,1026.0,0.0,4.0,2024-11-16,11,0,7,44,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2514,3,0,0.0,1,1,14.333333333333334,847.0,15.0,4.0,2024-09-17,40,1,0,104,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2515,6,2,2717.28,5,3,13.5,1016.6666666666666,14.166666666666666,4.0,2024-12-02,3,0,1,28,1358.64,0.6,0.3333333333333333,2,Premium High-Value Customers
2516,1,0,0.0,1,1,1.0,1234.0,10.0,4.0,2024-11-28,173,1,3,32,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2517,2,2,4964.02,2,0,9.0,1471.0,7.5,4.0,2024-04-07,21,0,6,267,2482.01,0.0,1.0,1,Regular Engaged Customers
2518,2,0,0.0,1,1,14.5,871.5,0.0,4.0,2024-04-14,94,0,0,260,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2519,3,2,1165.01,3,1,14.0,697.0,18.333333333333332,3.3333333333333335,2024-10-19,135,0,4,72,582.505,0.3333333333333333,0.6666666666666666,2,Premium High-Value Customers
2521,1,0,0.0,1,1,13.0,942.0,15.0,4.0,2024-02-05,111,0,4,329,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2522,3,1,2041.77,1,0,12.0,751.6666666666666,0.0,4.333333333333333,2024-10-27,58,1,1,64,2041.77,0.0,0.3333333333333333,1,Regular Engaged Customers
2523,3,0,0.0,1,1,19.666666666666668,844.6666666666666,11.666666666666666,4.0,2024-10-18,77,1,0,73,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2524,6,1,544.2,6,5,14.5,1313.3333333333333,7.5,4.0,2024-11-11,108,0,3,49,544.2,0.8333333333333334,0.16666666666666666,2,Premium High-Value Customers
2525,1,0,0.0,0,0,1.0,363.0,0.0,4.0,2024-04-30,24,0,4,244,0.0,0.0,0.0,1,Regular Engaged Customers
2526,3,2,4137.12,3,1,16.0,811.3333333333334,15.0,3.6666666666666665,2024-09-09,157,1,7,112,2068.56,0.3333333333333333,0.6666666666666666,2,Premium High-Value Customers
2527,3,2,4376.7,3,1,8.666666666666666,1126.6666666666667,6.666666666666667,4.333333333333333,2024-10-22,97,1,0,69,2188.35,0.3333333333333333,0.6666666666666666,2,Premium High-Value Customers
2528,5,1,325.58,4,3,16.0,643.6,10.0,4.0,2024-09-15,21,1,0,106,325.58,0.75,0.2,2,Premium High-Value Customers
2529,4,0,0.0,3,3,18.0,810.75,11.25,4.0,2024-12-21,23,1,6,9,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2530,1,0,0.0,0,0,23.0,1534.0,20.0,4.0,2024-10-26,211,1,3,65,0.0,0.0,0.0,1,Regular Engaged Customers
2531,2,0,0.0,0,0,8.5,1441.5,10.0,4.0,2024-03-14,100,0,7,291,0.0,0.0,0.0,1,Regular Engaged Customers
2532,5,1,2456.1,3,2,14.6,796.4,10.0,3.8,2024-08-29,56,0,0,123,2456.1,0.6666666666666666,0.2,2,Premium High-Value Customers
2533,4,1,3765.61,4,3,12.0,1265.25,8.75,3.5,2024-05-08,40,0,2,236,3765.61,0.75,0.25,2,Premium High-Value Customers
2534,5,1,2291.33,5,4,6.6,687.8,17.0,4.2,2024-11-10,18,1,0,50,2291.33,0.8,0.2,2,Premium High-Value Customers
2535,3,1,800.73,2,1,15.0,1012.6666666666666,16.666666666666668,3.6666666666666665,2024-11-20,32,0,3,40,800.73,0.5,0.3333333333333333,2,Premium High-Value Customers
2536,2,0,0.0,0,0,13.0,1311.5,5.0,4.0,2024-09-12,182,0,3,109,0.0,0.0,0.0,1,Regular Engaged Customers
2538,1,0,0.0,0,0,14.0,500.0,20.0,4.0,2024-09-26,14,2,2,95,0.0,0.0,0.0,1,Regular Engaged Customers
2539,1,0,0.0,1,1,22.0,339.0,20.0,4.0,2024-04-05,218,0,0,269,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2540,3,0,0.0,1,1,9.0,1356.6666666666667,18.333333333333332,4.0,2024-11-19,36,0,0,41,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2541,1,0,0.0,1,1,19.0,49.0,15.0,4.0,2024-12-20,165,0,6,10,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2543,1,1,308.43,1,0,8.0,450.0,25.0,5.0,2024-12-06,160,2,5,24,308.43,0.0,1.0,1,Regular Engaged Customers
2544,2,0,0.0,1,1,12.5,599.0,2.5,4.0,2024-08-26,133,1,0,126,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2545,6,0,0.0,2,2,13.5,633.5,10.833333333333334,4.0,2024-11-17,110,1,0,43,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2546,5,1,5820.69,3,2,13.6,374.4,4.0,4.2,2024-12-15,10,1,2,15,5820.69,0.6666666666666666,0.2,2,Premium High-Value Customers
2547,2,0,0.0,2,2,17.0,1330.5,2.5,4.0,2024-11-05,6,0,5,55,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2548,2,0,0.0,1,1,9.0,118.0,5.0,4.0,2024-09-21,85,0,2,100,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2549,6,2,4126.59,4,2,9.666666666666666,1066.6666666666667,5.0,3.5,2024-12-18,76,1,5,12,2063.295,0.5,0.3333333333333333,2,Premium High-Value Customers
2550,1,0,0.0,1,1,2.0,1544.0,0.0,4.0,2024-10-31,189,1,6,60,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2551,4,2,2166.74,3,1,13.75,1171.0,12.5,4.25,2024-09-03,0,1,3,118,1083.37,0.3333333333333333,0.5,2,Premium High-Value Customers
2552,1,0,0.0,0,0,18.0,1108.0,0.0,4.0,2024-03-11,71,1,7,294,0.0,0.0,0.0,1,Regular Engaged Customers
2553,2,0,0.0,1,1,16.5,412.0,10.0,4.0,2024-11-20,84,1,2,40,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2554,1,0,0.0,0,0,10.0,848.0,10.0,4.0,2024-02-17,157,0,4,317,0.0,0.0,0.0,1,Regular Engaged Customers
2555,2,0,0.0,0,0,11.0,223.0,12.5,4.0,2024-12-09,57,1,1,21,0.0,0.0,0.0,1,Regular Engaged Customers
2556,5,1,4668.81,4,3,12.6,793.4,11.0,3.8,2024-08-04,1,0,2,148,4668.81,0.75,0.2,2,Premium High-Value Customers
2557,3,1,1406.84,1,0,16.333333333333332,1322.0,8.333333333333334,4.333333333333333,2024-07-14,106,0,0,169,1406.84,0.0,0.3333333333333333,1,Regular Engaged Customers
2558,7,3,7011.08,5,2,14.0,770.0,8.571428571428571,4.142857142857143,2024-12-27,35,1,0,3,2337.0266666666666,0.4,0.42857142857142855,2,Premium High-Value Customers
2559,4,1,3969.94,3,2,17.25,838.5,6.25,4.25,2024-11-26,4,0,4,34,3969.94,0.6666666666666666,0.25,2,Premium High-Value Customers
2560,3,0,0.0,3,3,18.0,238.66666666666666,10.0,4.0,2024-11-14,143,1,5,46,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2561,1,0,0.0,1,1,21.0,1588.0,20.0,4.0,2024-08-30,192,0,1,122,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2562,1,0,0.0,1,1,15.0,1043.0,15.0,4.0,2024-04-30,172,1,7,244,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2563,3,0,0.0,1,1,16.0,518.0,0.0,4.0,2024-10-19,89,0,2,72,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2564,2,1,3319.36,1,0,9.0,776.0,7.5,4.5,2024-12-17,113,1,3,13,3319.36,0.0,0.5,2,Premium High-Value Customers
2565,3,0,0.0,1,1,17.0,906.3333333333334,16.666666666666668,4.0,2024-11-08,106,0,0,52,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2567,4,1,602.4,2,1,15.25,1445.0,5.0,4.0,2024-10-26,116,1,2,65,602.4,0.5,0.25,2,Premium High-Value Customers
2568,2,0,0.0,1,1,13.5,1507.5,7.5,4.0,2024-09-28,152,0,0,93,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2569,6,1,217.17,5,4,16.166666666666668,1019.5,13.333333333333334,4.0,2024-12-12,40,0,1,18,217.17,0.8,0.16666666666666666,2,Premium High-Value Customers
2570,6,0,0.0,5,5,8.0,652.1666666666666,8.333333333333334,4.0,2024-12-04,0,1,6,26,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2571,6,0,0.0,5,5,10.0,811.0,10.0,4.0,2024-11-01,7,0,0,59,0.0,1.0,0.0,0,Occasional Low-Engagement Customers
2572,2,1,1479.39,1,0,21.5,1220.5,15.0,4.0,2024-10-14,23,1,0,77,1479.39,0.0,0.5,1,Regular Engaged Customers
